state,county,current_votes,total_votes,percent
Oklahoma,Seminole County,8337,8337,100
Oklahoma,Sequoyah County,15386,15386,100
Oklahoma,Stephens County,19057,19057,100
Oklahoma,Texas County,5521,5521,100
Oklahoma,Tillman County,2708,2708,100
Oklahoma,Tulsa County,266678,266678,100
Oklahoma,Wagoner County,35338,35338,100
Oklahoma,Washington County,23501,23501,100
Oklahoma,Washita County,4777,4777,100
Oklahoma,Woods County,3678,3678,100
Oklahoma,Woodward County,7785,7785,100
Oregon,Baker County,9932,9932,100
Oregon,Benton County,52799,52799,100
Oregon,Clackamas County,257679,257679,100
Oregon,Clatsop County,23910,23910,100
Oregon,Columbia County,32221,32221,100
Oregon,Coos County,37075,37075,100
Oregon,Crook County,15448,15448,100
Oregon,Curry County,14925,14925,100
Oregon,Deschutes County,125234,125234,100
Oregon,Douglas County,64349,64349,100
Oregon,Gilliam County,1178,1178,100
Oregon,Grant County,4596,4596,100
Oregon,Harney County,4481,4481,100
Oregon,Hood River County,13090,13090,100
Oregon,Jackson County,127165,127165,100
Oregon,Jefferson County,11913,11913,100
Oregon,Josephine County,51641,51641,100
Oregon,Klamath County,36726,36726,100
Oregon,Lake County,4363,4363,100
Oregon,Lane County,222253,222253,100
Oregon,Lincoln County,30726,30726,100
Oregon,Linn County,72640,72640,100
Oregon,Malheur County,11804,11804,100
Oregon,Marion County,165534,165534,100
Oregon,Morrow County,5118,5118,100
Oregon,Multnomah County,463659,463659,100
Oregon,Polk County,48291,48291,100
Oregon,Sherman County,1208,1208,100
Oregon,Tillamook County,16888,16888,100
Oregon,Umatilla County,33038,33038,100
Oregon,Union County,14944,14944,100
Oregon,Wallowa County,5149,5149,100
Oregon,Wasco County,14130,14130,100
Oregon,Washington County,320326,320326,100
Oregon,Wheeler County,965,965,100
Oregon,Yamhill County,58923,58923,100
Pennsylvania,Adams County,56714,56714,100
Pennsylvania,Allegheny County,724800,724800,100
Pennsylvania,Armstrong County,36370,36370,100
Pennsylvania,Beaver County,94122,94122,100
Pennsylvania,Bedford County,27574,27574,100
Pennsylvania,Berks County,205540,205540,100
Pennsylvania,Blair County,63595,63595,100
Pennsylvania,Bradford County,30159,30159,100
Pennsylvania,Bucks County,396234,396234,100
Pennsylvania,Butler County,113305,113305,100
Pennsylvania,Cambria County,70574,70574,100
Pennsylvania,Cameron County,2434,2434,100
Pennsylvania,Carbon County,33629,33629,100
Pennsylvania,Centre County,77493,77493,100
Pennsylvania,Chester County,315753,315753,100
Pennsylvania,Clarion County,19493,19493,100
Pennsylvania,Clearfield County,39496,39496,100
Pennsylvania,Clinton County,17625,17625,100
Pennsylvania,Columbia County,31171,31171,100
Pennsylvania,Crawford County,42004,42004,100
Pennsylvania,Cumberland County,141595,141595,100
Pennsylvania,Dauphin County,147368,147368,100
Pennsylvania,Delaware County,329006,329006,100
Pennsylvania,Elk County,16906,16906,100
Pennsylvania,Erie County,137083,137083,100
Pennsylvania,Fayette County,62139,62139,100
Pennsylvania,Forest County,2646,2646,100
Pennsylvania,Franklin County,80783,80783,100
Pennsylvania,Fulton County,7977,7977,100
Pennsylvania,Greene County,17669,17669,100
Pennsylvania,Huntingdon County,22792,22792,100
Pennsylvania,Indiana County,41198,41198,100
Pennsylvania,Jefferson County,22824,22824,100
Pennsylvania,Juniata County,12043,12043,100
Pennsylvania,Lackawanna County,115410,115410,100
Pennsylvania,Lancaster County,281375,281375,100
Pennsylvania,Lawrence County,46076,46076,100
Pennsylvania,Lebanon County,71858,71858,100
Pennsylvania,Lehigh County,184713,184713,100
Pennsylvania,Luzerne County,153321,153321,100
Pennsylvania,Lycoming County,59254,59254,100
Pennsylvania,McKean County,19466,19466,100
Pennsylvania,Mercer County,57954,57954,100
Pennsylvania,Mifflin County,21502,21502,100
Pennsylvania,Monroe County,83829,83829,100
Pennsylvania,Montgomery County,510157,510157,100
Pennsylvania,Montour County,9817,9817,100
Pennsylvania,Northampton County,171399,171399,100
Pennsylvania,Northumberland County,42283,42283,100
Pennsylvania,Perry County,24652,24652,100
Pennsylvania,Philadelphia County,741377,741377,100
Pennsylvania,Pike County,32554,32554,100
Pennsylvania,Potter County,9064,9064,100
Pennsylvania,Schuylkill County,70603,70603,100
Pennsylvania,Snyder County,19140,19140,100
Pennsylvania,Somerset County,40543,40543,100
Pennsylvania,Sullivan County,3595,3595,100
Pennsylvania,Susquehanna County,21752,21752,100
Pennsylvania,Tioga County,21075,21075,100
Pennsylvania,Union County,20115,20115,100
Pennsylvania,Venango County,26528,26528,100
Pennsylvania,Warren County,20650,20650,100
Pennsylvania,Washington County,118478,118478,100
Pennsylvania,Wayne County,28089,28089,100
Pennsylvania,Westmoreland County,205183,205183,100
Pennsylvania,Wyoming County,14858,14858,100
Pennsylvania,York County,238471,238471,100
Rhode Island,East Providence,23153,23021,100
Rhode Island,Exeter,4082,4059,100
Rhode Island,Foster,2865,2856,100
Rhode Island,Glocester,6113,6075,100
Rhode Island,Hopkinton,4846,4822,100
Rhode Island,Jamestown,4084,4065,100
Rhode Island,Johnston,15263,15205,100
Rhode Island,Lincoln,12671,12600,100
Rhode Island,Little Compton,2535,2517,100
Rhode Island,Middletown,8608,8564,100
Rhode Island,Barrington,10832,10754,100
Rhode Island,Narragansett,9030,8968,100
Rhode Island,Newport,10712,10651,100
Rhode Island,New Shoreham,955,948,100
Rhode Island,North Kingstown,17577,17453,100
Rhode Island,North Providence,16851,16785,100
Rhode Island,North Smithfield,7206,7172,100
Rhode Island,Pawtucket,25788,25667,100
Rhode Island,Portsmouth,10917,10844,100
Rhode Island,Providence,57167,56853,100
Rhode Island,Richmond,4808,4787,100
Rhode Island,Bristol,11657,11597,100
Rhode Island,Scituate,6683,6645,100
Rhode Island,Smithfield,11528,11472,100
Rhode Island,South Kingstown,16688,16567,100
Rhode Island,Tiverton,9292,9346,95
Rhode Island,Warren,5926,5888,100
Rhode Island,Warwick,46441,46170,100
Rhode Island,Westerly,12854,12790,100
Rhode Island,West Greenwich,4000,3987,100
Rhode Island,West Warwick,14001,13928,100
Rhode Island,Woonsocket,13838,13791,100
Rhode Island,Burrillville,8538,8501,100
Rhode Island,Central Falls,4272,4256,100
Rhode Island,Charlestown,5220,5193,100
Rhode Island,Coventry,20004,19915,100
Rhode Island,Cranston,41053,40851,100
Rhode Island,Cumberland,19678,19576,100
Rhode Island,East Greenwich,8647,8574,100
South Carolina,Abbeville County,12433,12439,100
South Carolina,Aiken County,85185,85185,100
South Carolina,Allendale County,3593,3625,100
South Carolina,Anderson County,96093,96093,100
South Carolina,Bamberg County,6482,6482,100
South Carolina,Barnwell County,10321,10321,100
South Carolina,Beaufort County,97835,97915,100
South Carolina,Berkeley County,104458,104458,100
South Carolina,Calhoun County,8291,8299,100
South Carolina,Charleston County,218857,219114,100
South Carolina,Cherokee County,25270,25270,100
South Carolina,Chester County,15757,15757,100
South Carolina,Chesterfield County,18876,18876,100
South Carolina,Clarendon County,16733,16733,100
South Carolina,Colleton County,19283,19283,100
South Carolina,Darlington County,32417,32417,100
South Carolina,Dillon County,13101,13101,100
South Carolina,Dorchester County,77278,77278,100
South Carolina,Edgefield County,13304,13309,100
South Carolina,Fairfield County,12136,12136,100
South Carolina,Florence County,64510,64615,100
South Carolina,Georgetown County,36668,36702,100
South Carolina,Greenville County,258155,258155,100
South Carolina,Greenwood County,32006,32006,100
South Carolina,Hampton County,9305,9305,100
South Carolina,Horry County,179744,179744,100
South Carolina,Jasper County,14394,14411,100
South Carolina,Kershaw County,33629,33629,100
South Carolina,Lancaster County,49868,49868,100
South Carolina,Laurens County,30488,30488,100
South Carolina,Lee County,8431,8435,100
South Carolina,Lexington County,144568,144568,100
South Carolina,McCormick County,5697,5720,100
South Carolina,Marion County,14704,14717,100
South Carolina,Marlboro County,11446,11448,100
South Carolina,Newberry County,18631,18631,100
South Carolina,Oconee County,40668,40668,100
South Carolina,Orangeburg County,41205,41240,100
South Carolina,Pickens County,57546,57546,100
South Carolina,Richland County,193822,194045,100
South Carolina,Saluda County,9274,9279,100
South Carolina,Spartanburg County,148655,148655,100
South Carolina,Sumter County,48920,48920,100
South Carolina,Union County,13257,13257,100
South Carolina,Williamsburg County,15985,16009,100
South Carolina,York County,144050,144050,100
South Dakota,Aurora County,1405,1405,100
South Dakota,Beadle County,7081,7090,100
South Dakota,Bennett County,1183,1183,100
South Dakota,Bon Homme County,3001,3001,100
South Dakota,Brookings County,14567,14567,100
South Dakota,Brown County,17547,17547,100
South Dakota,Brule County,2490,2491,100
South Dakota,Buffalo County,549,549,100
South Dakota,Butte County,4802,4802,100
South Dakota,Campbell County,873,873,100
South Dakota,Charles Mix County,3783,3801,100
South Dakota,Clark County,1850,1850,100
South Dakota,Clay County,5698,5698,100
South Dakota,Codington County,13161,13161,100
South Dakota,Corson County,1283,1283,100
South Dakota,Custer County,5494,5494,100
South Dakota,Davison County,8454,8454,100
South Dakota,Day County,2964,2964,100
South Dakota,Deuel County,2350,2350,100
South Dakota,Dewey County,1966,1966,100
South Dakota,Douglas County,1707,1707,100
South Dakota,Edmunds County,1985,1987,100
South Dakota,Fall River County,4042,4042,100
South Dakota,Faulk County,1182,1188,100
South Dakota,Grant County,3745,3749,100
South Dakota,Gregory County,2258,2258,100
South Dakota,Haakon County,1137,1138,100
South Dakota,Hamlin County,3083,3083,100
South Dakota,Hand County,1836,1858,100
South Dakota,Hanson County,2388,2388,100
South Dakota,Harding County,813,813,100
South Dakota,Hughes County,8723,8763,100
South Dakota,Hutchinson County,3767,3767,100
South Dakota,Hyde County,710,711,100
South Dakota,Jackson County,1115,1115,100
South Dakota,Jerauld County,1006,1006,100
South Dakota,Jones County,599,599,100
South Dakota,Kingsbury County,2779,2779,100
South Dakota,Lake County,5873,5885,100
South Dakota,Lawrence County,13828,13828,100
South Dakota,Lincoln County,32396,32396,100
South Dakota,Lyman County,1597,1599,100
South Dakota,McCook County,2900,2907,100
South Dakota,McPherson County,1324,1324,100
South Dakota,Marshall County,2178,2187,100
South Dakota,Meade County,13670,13670,100
South Dakota,Mellette County,769,771,100
South Dakota,Miner County,1138,1146,100
South Dakota,Minnehaha County,92326,92326,100
South Dakota,Moody County,3206,3220,100
South Dakota,Oglala Lakota County,3200,3201,100
South Dakota,Pennington County,57518,57518,100
South Dakota,Perkins County,1669,1669,100
South Dakota,Potter County,1380,1384,100
South Dakota,Roberts County,4307,4307,100
South Dakota,Sanborn County,1185,1185,100
South Dakota,Spink County,3163,3164,100
South Dakota,Stanley County,1652,1652,100
South Dakota,Sully County,930,930,100
South Dakota,Todd County,2539,2539,100
South Dakota,Tripp County,2696,2696,100
South Dakota,Turner County,4548,4548,100
South Dakota,Union County,8855,8855,100
South Dakota,Walworth County,2580,2580,100
South Dakota,Yankton County,10900,10900,100
South Dakota,Ziebach County,906,908,100
Tennessee,Anderson County,35570,35570,100
Tennessee,Bedford County,19088,19088,100
Tennessee,Benton County,7260,7260,100
Tennessee,Bledsoe County,5758,5758,100
Tennessee,Blount County,66609,66609,100
Tennessee,Bradley County,45865,45865,100
Tennessee,Campbell County,14933,14933,100
Tennessee,Cannon County,6557,6557,100
Tennessee,Carroll County,11905,11905,100
Tennessee,Carter County,24492,24492,100
Tennessee,Cheatham County,20260,20260,100
Tennessee,Chester County,7584,7584,100
Tennessee,Claiborne County,12945,12945,100
Tennessee,Clay County,3506,3506,100
Tennessee,Cocke County,14859,14859,100
Tennessee,Coffee County,24282,24282,100
Tennessee,Crockett County,6114,6114,100
Tennessee,Cumberland County,32279,32279,100
Tennessee,Davidson County,309658,309658,100
Tennessee,Decatur County,5241,5241,100
Tennessee,DeKalb County,8513,8513,100
Tennessee,Dickson County,24323,24323,100
Tennessee,Dyer County,15079,15079,100
Tennessee,Fayette County,22984,22984,100
Tennessee,Fentress County,8729,8729,100
Tennessee,Franklin County,19132,19132,100
Tennessee,Gibson County,22335,22335,100
Tennessee,Giles County,13203,13203,100
Tennessee,Grainger County,10134,10134,100
Tennessee,Greene County,28087,28087,100
Tennessee,Grundy County,5855,5855,100
Tennessee,Hamblen County,24631,24631,100
Tennessee,Hamilton County,171113,171113,100
Tennessee,Hancock County,2744,2744,100
Tennessee,Hardeman County,10063,10063,100
Tennessee,Hardin County,11538,11538,100
Tennessee,Hawkins County,24824,24824,100
Tennessee,Haywood County,7439,7439,100
Tennessee,Henderson County,12020,12020,100
Tennessee,Henry County,15047,15047,100
Tennessee,Hickman County,9832,9832,100
Tennessee,Houston County,3686,3686,100
Tennessee,Humphreys County,8236,8236,100
Tennessee,Jackson County,5323,5323,100
Tennessee,Jefferson County,23616,22616,95
Tennessee,Johnson County,7801,7801,100
Tennessee,Knox County,220556,220556,100
Tennessee,Lake County,2034,2034,100
Tennessee,Lauderdale County,8965,8965,100
Tennessee,Lawrence County,18718,18718,100
Tennessee,Lewis County,5609,5609,100
Tennessee,Lincoln County,15608,15608,100
Tennessee,Loudon County,29347,29347,100
Tennessee,McMinn County,22844,22844,100
Tennessee,McNairy County,11275,11275,100
Tennessee,Macon County,9487,9487,100
Tennessee,Madison County,42950,42950,100
Tennessee,Marion County,13256,13256,100
Tennessee,Marshall County,14878,14878,100
Tennessee,Maury County,46657,46657,100
Tennessee,Meigs County,5532,5532,100
Tennessee,Monroe County,20797,20797,100
Tennessee,Montgomery County,76758,76758,100
Tennessee,Moore County,3539,3539,100
Tennessee,Morgan County,8228,8228,100
Tennessee,Obion County,13521,13521,100
Tennessee,Overton County,10037,10037,100
Tennessee,Perry County,3428,3428,100
Tennessee,Pickett County,2931,2931,100
Tennessee,Polk County,8360,8360,100
Tennessee,Putnam County,33593,33593,100
Tennessee,Rhea County,13637,13637,100
Tennessee,Roane County,25917,25917,100
Tennessee,Robertson County,33717,33717,100
Tennessee,Rutherford County,143878,143878,100
Tennessee,Scott County,9052,9052,100
Tennessee,Sequatchie County,7252,7252,100
Tennessee,Sevier County,43535,43535,100
Tennessee,Shelby County,382055,382055,100
Tennessee,Smith County,9051,9051,100
Tennessee,Stewart County,6296,6296,100
Tennessee,Sullivan County,74357,74357,100
Tennessee,Sumner County,92630,92630,100
Tennessee,Tipton County,27308,27308,100
Tennessee,Trousdale County,3998,3998,100
Tennessee,Unicoi County,8307,8307,100
Tennessee,Union County,8123,8123,100
Tennessee,Van Buren County,2921,2921,100
Tennessee,Warren County,16692,16009,100
Tennessee,Washington County,60203,60203,100
Tennessee,Wayne County,6669,6669,100
Tennessee,Weakley County,13735,13735,100
Tennessee,White County,11895,11895,100
Tennessee,Williamson County,139016,139016,100
Tennessee,Wilson County,74330,74330,100
Texas,Anderson County,19227,19227,100
Texas,Andrews County,5863,5863,100
Texas,Angelina County,34574,34574,100
Texas,Aransas County,12290,12290,100
Texas,Archer County,4796,4796,100
Texas,Armstrong County,1112,1112,100
Texas,Atascosa County,18118,18118,100
Texas,Austin County,14554,14554,100
Texas,Bailey County,1860,1860,100
Texas,Bandera County,12715,12715,100
Texas,Bastrop County,36665,36665,100
Texas,Baylor County,1702,1702,100
Texas,Bee County,9420,9420,100
Texas,Bell County,127375,127375,100
Texas,Bexar County,768952,768952,100
Texas,Blanco County,7441,7441,100
Texas,Borden County,416,416,100
Texas,Bosque County,9126,9126,100
Texas,Bowie County,38261,38261,100
Texas,Brazoria County,154984,154984,100
Texas,Brazos County,85061,85061,100
Texas,Brewster County,4822,4822,100
Texas,Briscoe County,725,725,100
Texas,Brooks County,2484,3375,74
Texas,Brown County,15969,15969,100
Texas,Burleson County,8609,8609,100
Texas,Burnet County,24717,24717,100
Texas,Caldwell County,14973,14973,100
Texas,Calhoun County,7856,7856,100
Texas,Callahan County,6832,6832,100
Texas,Cameron County,114174,114174,100
Texas,Camp County,5060,5060,100
Texas,Carson County,3122,3122,100
Texas,Cass County,13927,13927,100
Texas,Castro County,2083,2083,100
Texas,Chambers County,21652,21652,100
Texas,Cherokee County,19508,19508,100
Texas,Childress County,2279,2279,100
Texas,Clay County,5741,5741,100
Texas,Cochran County,1000,1000,100
Texas,Coke County,1779,1779,100
Texas,Coleman County,4124,4124,100
Texas,Collin County,492216,492216,100
Texas,Collingsworth County,1218,1218,100
Texas,Colorado County,9975,9975,100
Texas,Comal County,88863,88863,100
Texas,Comanche County,6086,6086,100
Texas,Concho County,1268,1268,100
Texas,Cooke County,18988,18988,100
Texas,Coryell County,23490,21293,95
Texas,Cottle County,662,662,100
Texas,Crane County,1503,1503,100
Texas,Crockett County,1574,1574,100
Texas,Crosby County,1953,1953,100
Texas,Culberson County,864,864,100
Texas,Dallam County,1609,1609,100
Texas,Dallas County,921638,921638,100
Texas,Dawson County,3789,3789,100
Texas,Deaf Smith County,4610,4610,100
Texas,Delta County,2592,2648,95
Texas,Denton County,417964,417964,100
Texas,DeWitt County,8118,8118,100
Texas,Dickens County,988,988,100
Texas,Dimmit County,3666,3666,100
Texas,Donley County,1648,1648,100
Texas,Duval County,5053,5053,100
Texas,Eastland County,8292,8292,100
Texas,Ector County,44581,44581,100
Texas,Edwards County,1066,1066,100
Texas,Ellis County,85493,85493,100
Texas,El Paso County,267215,267215,100
Texas,Erath County,16853,16853,100
Texas,Falls County,6133,6133,100
Texas,Fannin County,15004,15004,100
Texas,Fayette County,12941,12941,100
Texas,Fisher County,1826,1826,100
Texas,Floyd County,2039,2039,100
Texas,Foard County,551,551,100
Texas,Fort Bend County,357514,357514,100
Texas,Franklin County,5009,5009,100
Texas,Freestone County,8711,8711,100
Texas,Frio County,5279,5279,100
Texas,Gaines County,5995,5995,100
Texas,Galveston County,155060,155060,100
Texas,Garza County,1653,1653,100
Texas,Gillespie County,15846,15846,100
Texas,Glasscock County,653,653,100
Texas,Goliad County,3988,3988,100
Texas,Gonzales County,7647,7647,100
Texas,Gray County,7782,7782,100
Texas,Grayson County,59439,59439,100
Texas,Gregg County,47982,47982,100
Texas,Grimes County,12413,12413,100
Texas,Guadalupe County,77592,77592,100
Texas,Hale County,9584,9584,100
Texas,Hall County,1168,1168,100
Texas,Hamilton County,4349,4349,100
Texas,Hansford County,2047,2047,100
Texas,Hardeman County,1580,1580,100
Texas,Hardin County,27635,27635,100
Texas,Harris County,1640818,1640818,100
Texas,Harrison County,29710,29710,100
Texas,Hartley County,2078,2078,100
Texas,Haskell County,2214,2214,100
Texas,Hays County,109357,109357,100
Texas,Hemphill County,1720,1720,100
Texas,Henderson County,36310,36310,100
Texas,Hidalgo County,220884,220884,100
Texas,Hill County,14931,14931,100
Texas,Hockley County,8095,8095,100
Texas,Hood County,32541,32541,100
Texas,Hopkins County,15939,15939,100
Texas,Houston County,9437,9437,100
Texas,Howard County,10240,10240,100
Texas,Hudspeth County,1165,1165,100
Texas,Hunt County,38574,38574,100
Texas,Hutchinson County,8771,8771,100
Texas,Irion County,889,889,100
Texas,Jack County,3782,3782,100
Texas,Jackson County,6340,6081,95
Texas,Jasper County,15608,15608,100
Texas,Jeff Davis County,1305,1305,100
Texas,Jefferson County,94739,94739,100
Texas,Jim Hogg County,2036,2036,100
Texas,Jim Wells County,13669,13669,100
Texas,Johnson County,72005,72005,100
Texas,Jones County,6741,6741,100
Texas,Karnes County,5249,5249,100
Texas,Kaufman County,56703,56703,100
Texas,Kendall County,26438,26438,100
Texas,Kenedy County,194,194,100
Texas,Kent County,462,462,100
Texas,Kerr County,27745,27745,100
Texas,Kimble County,2292,2292,100
Texas,King County,159,159,100
Texas,Kinney County,1603,1603,100
Texas,Kleberg County,10944,10944,100
Texas,Knox County,1456,1456,100
Texas,Lamar County,21418,21418,100
Texas,Lamb County,4408,4408,100
Texas,Lampasas County,10399,10399,100
Texas,La Salle County,2406,2406,100
Texas,Lavaca County,10197,10197,100
Texas,Lee County,8086,8086,100
Texas,Leon County,8674,8674,100
Texas,Liberty County,29334,29334,100
Texas,Limestone County,9095,9095,100
Texas,Lipscomb County,1353,1353,100
Texas,Live Oak County,5054,5054,100
Texas,Llano County,12660,12660,100
Texas,Loving County,66,66,100
Texas,Lubbock County,120771,120771,100
Texas,Lynn County,2293,2293,100
Texas,McCulloch County,3436,3436,100
Texas,McLennan County,97771,97771,100
Texas,McMullen County,516,516,100
Texas,Madison County,5297,5297,100
Texas,Marion County,4864,4864,100
Texas,Martin County,2160,2160,100
Texas,Mason County,2474,2553,100
Texas,Matagorda County,13726,14053,95
Texas,Maverick County,15346,15346,100
Texas,Medina County,22644,22644,100
Texas,Menard County,1028,1028,100
Texas,Midland County,58856,58856,100
Texas,Milam County,10576,10576,100
Texas,Mills County,2505,2505,100
Texas,Mitchell County,2579,2579,100
Texas,Montague County,9814,9814,100
Texas,Montgomery County,271451,271451,100
Texas,Moore County,5508,5508,100
Texas,Morris County,5587,5587,100
Texas,Motley County,652,652,100
Texas,Nacogdoches County,26763,26763,100
Texas,Navarro County,19121,19121,100
Texas,Newton County,6094,6094,100
Texas,Nolan County,5356,5356,100
Texas,Nueces County,127314,127314,100
Texas,Ochiltree County,3156,3156,100
Texas,Oldham County,1009,1009,100
Texas,Orange County,35994,35994,100
Texas,Palo Pinto County,12485,12485,100
Texas,Panola County,11451,11451,100
Texas,Parker County,76128,76128,100
Texas,Parmer County,2650,2650,100
Texas,Pecos County,4668,4668,100
Texas,Polk County,24181,24181,100
Texas,Potter County,33321,33321,100
Texas,Presidio County,2217,2217,100
Texas,Rains County,6053,6053,100
Texas,Randall County,64674,64674,100
Texas,Reagan County,1124,1124,100
Texas,Real County,1982,1982,100
Texas,Red River County,5806,5806,100
Texas,Reeves County,3687,3687,100
Texas,Refugio County,3366,3366,100
Texas,Roberts County,550,550,100
Texas,Robertson County,8099,8099,100
Texas,Rockwall County,53891,57704,100
Texas,Runnels County,4409,4409,100
Texas,Rusk County,21368,21368,100
Texas,Sabine County,5487,5487,100
Texas,San Augustine County,4002,4002,100
Texas,San Jacinto County,12638,12638,100
Texas,San Patricio County,25888,25888,100
Texas,San Saba County,2602,2602,100
Texas,Schleicher County,1159,1159,100
Texas,Scurry County,5869,5869,100
Texas,Shackelford County,1628,1628,100
Texas,Shelby County,10084,10084,100
Texas,Sherman County,991,991,100
Texas,Smith County,100075,100075,100
Texas,Somervell County,4947,4947,100
Texas,Starr County,17525,17525,100
Texas,Stephens County,3800,3800,100
Texas,Sterling County,639,639,100
Texas,Stonewall County,736,736,100
Texas,Sutton County,1557,1557,100
Texas,Swisher County,2355,2355,100
Texas,Tarrant County,834697,834697,100
Texas,Taylor County,55112,55112,100
Texas,Terrell County,458,458,100
Texas,Terry County,3612,3612,100
Texas,Throckmorton County,899,899,100
Texas,Titus County,10539,10539,100
Texas,Tom Green County,45210,45210,100
Texas,Travis County,610349,610349,100
Texas,Trinity County,6938,6938,100
Texas,Tyler County,9660,9660,100
Texas,Upshur County,18887,18887,100
Texas,Upton County,1368,1368,100
Texas,Uvalde County,10342,10226,95
Texas,Val Verde County,15272,15272,100
Texas,Van Zandt County,25994,25994,100
Texas,Victoria County,34188,34188,100
Texas,Walker County,23612,23612,100
Texas,Waller County,22734,22734,100
Texas,Ward County,4060,4060,100
Texas,Washington County,17418,17418,100
Texas,Webb County,68397,68397,100
Texas,Wharton County,16761,16761,100
Texas,Wheeler County,2337,2337,100
Texas,Wichita County,46030,46030,100
Texas,Wilbarger County,4524,4524,100
Texas,Willacy County,5549,5549,100
Texas,Williamson County,289312,289312,100
Texas,Wilson County,25013,25013,100
Texas,Winkler County,2126,2126,100
Texas,Wise County,32362,32362,100
Texas,Wood County,22779,22779,100
Texas,Yoakum County,2631,2631,100
Texas,Young County,8239,8239,100
Texas,Zapata County,3874,3874,100
Texas,Zavala County,4379,4379,100
Utah,Beaver County,3100,3100,100
Utah,Box Elder County,27027,27023,100
Utah,Cache County,57571,57534,100
Utah,Carbon County,9369,9369,100
Utah,Daggett County,619,619,100
Utah,Davis County,169895,169814,100
Utah,Duchesne County,8524,8524,100
Utah,Emery County,4865,4865,100
Utah,Garfield County,2732,2732,100
Utah,Grand County,5185,5185,100
Utah,Iron County,24890,24890,100
Utah,Juab County,5866,5865,100
Utah,Kane County,4180,4180,100
Utah,Millard County,6160,6160,100
Utah,Morgan County,6512,6512,100
Utah,Piute County,871,871,100
Utah,Rich County,1363,1363,100
Utah,Salt Lake County,541175,540966,100
Utah,San Juan County,6878,6877,100
Utah,Sanpete County,12631,12625,100
Utah,Sevier County,10363,10362,100
Utah,Summit County,26088,26086,100
Utah,Tooele County,31518,31506,100
Utah,Uintah County,15307,15303,100
Utah,Utah County,284480,284286,100
Utah,Wasatch County,17581,17579,100
Utah,Washington County,90476,90457,100
Utah,Wayne County,1621,1621,100
Utah,Weber County,111442,111403,100
Vermont,Jamaica,581,581,100
Vermont,Jay,294,294,100
Vermont,Jericho,3662,3662,100
Vermont,Johnson,1589,1589,100
Vermont,Kirby,329,329,100
Vermont,Landgrove,134,135,100
Vermont,Leicester,542,542,100
Vermont,Lemington,49,50,100
Vermont,Lincoln,959,959,100
Vermont,Londonderry,1118,1118,100
Vermont,Barnet,1095,1095,100
Vermont,Lowell,487,487,100
Vermont,Ludlow,1237,1237,100
Vermont,Lunenburg,633,633,100
Vermont,Lyndon,2440,2440,100
Vermont,Maidstone,145,145,100
Vermont,Manchester,2785,2785,100
Vermont,Marlboro,646,646,100
Vermont,Marshfield,964,964,100
Vermont,Mendon,780,780,100
Vermont,Middlebury,4331,4331,100
Vermont,Barre,3807,3807,100
Vermont,Middlesex,1243,1243,100
Vermont,Middletown Springs,549,549,100
Vermont,Milton,6168,6168,100
Vermont,Monkton,1403,1403,100
Vermont,Montgomery,756,756,100
Vermont,Montpelier,5185,5185,100
Vermont,Moretown,1185,1188,100
Vermont,Morgan,401,401,100
Vermont,Morristown,3197,3197,100
Vermont,Mount Holly,848,848,100
Vermont,Barre Town,4766,4766,100
Vermont,Mount Tabor,117,117,100
Vermont,Newark,346,346,100
Vermont,Newbury,1214,1228,95
Vermont,Newfane,1141,1141,100
Vermont,New Haven,1172,1172,100
Vermont,Newport,1842,1842,100
Vermont,Newport Town,776,776,100
Vermont,Northfield,2465,2465,100
Vermont,North Hero,705,705,100
Vermont,Norton,108,108,100
Vermont,Barton,1296,1296,100
Vermont,Norwich,2570,2570,100
Vermont,Orange,610,612,100
Vermont,Orwell,752,752,100
Vermont,Panton,420,420,100
Vermont,Pawlet,887,887,100
Vermont,Peacham,519,519,100
Vermont,Peru,300,300,100
Vermont,Pittsfield,332,332,100
Vermont,Pittsford,1737,1737,100
Vermont,Plainfield,814,814,100
Vermont,Belvidere,176,176,100
Vermont,Plymouth,371,371,100
Vermont,Pomfret,679,679,100
Vermont,Poultney,1664,1664,100
Vermont,Pownal,1778,1778,100
Vermont,Proctor,955,955,100
Vermont,Putney,1515,1515,100
Vermont,Randolph,2586,2586,100
Vermont,Reading,445,445,100
Vermont,Readsboro,431,431,100
Vermont,Richford,942,942,100
Vermont,Bennington,7096,7096,100
Vermont,Richmond,2941,2941,100
Vermont,Ripton,369,369,100
Vermont,Rochester,732,732,100
Vermont,Rockingham,2519,2519,100
Vermont,Roxbury,433,433,100
Vermont,Royalton,1486,1486,100
Vermont,Rupert,437,437,100
Vermont,Rutland,8000,8000,100
Vermont,Rutland Town,2486,2486,100
Vermont,Ryegate,648,648,100
Vermont,Benson,583,583,100
Vermont,St. Albans,3057,3057,100
Vermont,St. Albans Town,3794,3794,100
Vermont,St. George,453,453,100
Vermont,St. Johnsbury,3377,3377,100
Vermont,Salisbury,676,678,100
Vermont,Sandgate,253,253,100
Vermont,Searsburg,64,64,100
Vermont,Shaftsbury,2225,2139,95
Vermont,Sharon,894,894,100
Vermont,Sheffield,374,374,100
Vermont,Berkshire,711,711,100
Vermont,Shelburne,5419,5419,100
Vermont,Sheldon,1015,1015,100
Vermont,Killington,836,836,100
Vermont,Shoreham,742,742,100
Vermont,Shrewsbury,690,690,100
