state,county,current_votes,total_votes,percent
Texas,Upton County,1336,1368,100
Texas,Uvalde County,10082,10226,95
Texas,Val Verde County,14968,15272,100
Texas,Van Zandt County,25782,25994,100
Texas,Victoria County,33692,34188,100
Texas,Walker County,23477,23612,100
Texas,Waller County,22458,22734,100
Texas,Ward County,3941,4060,100
Texas,Washington County,17280,17418,100
Texas,Webb County,66393,68397,100
Texas,Wharton County,16621,16761,100
Texas,Wheeler County,2281,2337,100
Texas,Wichita County,45281,46030,100
Texas,Wilbarger County,4419,4524,100
Texas,Willacy County,5289,5549,100
Texas,Williamson County,283807,289312,100
Texas,Wilson County,24697,25013,100
Texas,Winkler County,2096,2126,100
Texas,Wise County,31999,32362,100
Texas,Wood County,22470,22779,100
Texas,Yoakum County,2599,2631,100
Texas,Young County,8109,8239,100
Texas,Zapata County,3377,3874,100
Texas,Zavala County,3994,4379,100
Virginia,Accomack County,16802,23766,100
Virginia,Albemarle County,63430,64657,100
Virginia,Alleghany County,7981,8203,100
Virginia,Amelia County,7825,7893,100
Virginia,Amherst County,16897,17005,100
Virginia,Appomattox County,9047,9268,100
Virginia,Arlington County,129470,130699,100
Virginia,Augusta County,42018,42278,100
Virginia,Bath County,2432,2501,100
Virginia,Bedford County,48279,48669,100
Virginia,Bland County,3383,3479,100
Virginia,Botetourt County,20702,21120,100
Virginia,Brunswick County,7919,7948,100
Virginia,Buchanan County,9724,9953,100
Virginia,Buckingham County,8048,8126,100
Virginia,Campbell County,29615,29892,100
Virginia,Caroline County,16160,16288,100
Virginia,Carroll County,15201,15651,100
Virginia,Charles City County,4404,4441,100
Virginia,Charlotte County,6155,6191,100
Virginia,Chesterfield County,200226,203884,100
Virginia,Clarke County,9266,9337,100
Virginia,Craig County,3138,3169,100
Virginia,Culpeper County,26713,27116,100
Virginia,Cumberland County,5264,5310,100
Virginia,Dickenson County,7194,7303,100
Virginia,Dinwiddie County,14859,15092,100
Virginia,Essex County,6111,6178,100
Virginia,Fairfax County,594186,600823,100
Virginia,Fauquier County,42405,42986,95
Virginia,Floyd County,9315,9408,100
Virginia,Fluvanna County,15710,15840,100
Virginia,Franklin County,29412,29702,100
Virginia,Frederick County,47902,48703,100
Virginia,Giles County,9019,9176,100
Virginia,Gloucester County,22126,22282,100
Virginia,Goochland County,16702,16950,100
Virginia,Grayson County,7918,8131,100
Virginia,Greene County,11190,11311,100
Virginia,Greensville County,4538,4574,100
Virginia,Halifax County,18082,18248,100
Virginia,Hanover County,69757,70967,100
Virginia,Henrico County,179885,183152,100
Virginia,Henry County,25667,26105,100
Virginia,Highland County,1524,1533,100
Virginia,Isle of Wight County,23367,23456,100
Virginia,James City County,49285,49622,100
Virginia,King and Queen County,4077,4253,95
Virginia,King George County,14142,14224,100
Virginia,King William County,10526,10736,100
Virginia,Lancaster County,7105,7152,100
Virginia,Lee County,9840,9946,100
Virginia,Loudoun County,222805,224862,100
Virginia,Louisa County,21739,21915,100
Virginia,Lunenburg County,5893,6000,100
Virginia,Madison County,8081,8129,100
Virginia,Mathews County,5799,5826,100
Virginia,Mecklenburg County,15875,18358,100
Virginia,Middlesex County,6738,6785,100
Virginia,Montgomery County,44581,45037,100
Virginia,Nelson County,9199,9316,100
Virginia,New Kent County,14213,14463,100
Virginia,Northampton County,6684,6732,100
Virginia,Northumberland County,7692,7896,100
Virginia,Nottoway County,7005,7078,100
Virginia,Orange County,20562,20742,100
Virginia,Page County,12388,12514,100
Virginia,Patrick County,9185,9534,100
Virginia,Pittsylvania County,33502,34227,100
Virginia,Powhatan County,19632,19730,100
Virginia,Prince Edward County,9486,9574,100
Virginia,Prince George County,17041,17432,100
Virginia,Prince William County,224232,228056,100
Virginia,Pulaski County,17144,17376,100
Virginia,Rappahannock County,4953,4978,100
Virginia,Richmond County,4034,4102,100
Virginia,Roanoke County,56685,57184,100
Virginia,Rockbridge County,12268,12373,100
Virginia,Rockingham County,43439,43811,100
Virginia,Russell County,13250,13386,100
Virginia,Scott County,10734,10869,100
Virginia,Shenandoah County,23536,23684,100
Virginia,Smyth County,13986,14136,100
Virginia,Southampton County,9615,9786,100
Virginia,Spotsylvania County,74605,75317,100
Virginia,Stafford County,77955,79625,100
Virginia,Surry County,4397,4471,100
Virginia,Sussex County,5070,5088,100
Virginia,Tazewell County,19537,20134,100
Virginia,Warren County,20949,21147,100
Virginia,Washington County,28400,28685,100
Virginia,Westmoreland County,9830,9933,100
Virginia,Wise County,16224,16615,100
Virginia,Wythe County,14830,15072,100
Virginia,York County,38549,38787,100
Virginia,Alexandria city,81873,82508,100
Virginia,Bristol city,7679,7806,100
Virginia,Buena Vista city,2744,2776,100
Virginia,Charlottesville city,24081,24205,100
Virginia,Chesapeake city,126283,127108,100
Virginia,Colonial Heights city,8931,9146,100
Virginia,Covington city,2543,2603,100
Virginia,Danville city,19199,19389,100
Virginia,Emporia city,2330,2381,100
Virginia,Fairfax city,13313,13483,100
Virginia,Falls Church city,8766,8819,100
Virginia,Franklin city,3959,4058,100
Virginia,Fredericksburg city,12575,17053,100
Virginia,Galax city,2598,2638,100
Virginia,Hampton city,64404,65901,100
Virginia,Harrisonburg city,16750,17086,100
Virginia,Hopewell city,9542,9608,100
Virginia,Lexington city,2748,2762,100
Virginia,Lynchburg city,35795,36363,100
Virginia,Manassas city,16774,16968,100
Virginia,Manassas Park city,6013,6087,100
Virginia,Martinsville city,5838,6013,100
Virginia,Newport News city,78693,81203,100
Virginia,Norfolk city,89236,89881,100
Virginia,Norton city,1579,1601,100
Virginia,Petersburg city,13918,14118,100
Virginia,Poquoson city,7806,7857,100
Virginia,Portsmouth city,43761,44582,100
Virginia,Radford city,6241,6320,100
Virginia,Richmond city,109427,111159,100
Virginia,Roanoke city,42844,43323,100
Virginia,Salem city,12932,13051,100
Virginia,Staunton city,12835,12990,100
Virginia,Suffolk city,49230,49642,100
Virginia,Virginia Beach city,223790,227561,100
Virginia,Waynesboro city,10599,10717,100
Virginia,Williamsburg city,6831,6883,100
Virginia,Winchester city,11974,12106,100
West Virginia,Barbour County,6618,6677,100
West Virginia,Berkeley County,50812,51535,100
West Virginia,Boone County,8867,9012,100
West Virginia,Braxton County,5547,5664,100
West Virginia,Brooke County,10365,10656,100
West Virginia,Cabell County,36723,37360,100
West Virginia,Calhoun County,2888,2971,100
West Virginia,Clay County,3334,3365,100
West Virginia,Doddridge County,3024,3101,100
West Virginia,Fayette County,16460,16862,100
West Virginia,Gilmer County,2593,2662,100
West Virginia,Grant County,5231,5509,100
West Virginia,Greenbrier County,15621,15801,95
West Virginia,Hampshire County,9800,10086,100
West Virginia,Hancock County,13439,13800,100
West Virginia,Hardy County,6241,6331,100
West Virginia,Harrison County,30001,30465,100
West Virginia,Jackson County,13337,13508,100
West Virginia,Jefferson County,27304,27703,100
West Virginia,Kanawha County,81068,82244,100
West Virginia,Lewis County,7405,7457,100
West Virginia,Lincoln County,7619,7830,100
West Virginia,Logan County,12307,13026,100
West Virginia,McDowell County,6017,6527,100
West Virginia,Marion County,25333,25794,100
West Virginia,Marshall County,13817,14080,100
West Virginia,Mason County,11071,11203,100
West Virginia,Mercer County,24503,25134,100
West Virginia,Mineral County,12610,12872,100
West Virginia,Mingo County,9514,10022,100
West Virginia,Monongalia County,41486,42072,100
West Virginia,Monroe County,6337,6490,100
West Virginia,Morgan County,8524,8695,100
West Virginia,Nicholas County,10400,10630,100
West Virginia,Ohio County,19646,19898,100
West Virginia,Pendleton County,3588,3659,100
West Virginia,Pleasants County,3381,3491,100
West Virginia,Pocahontas County,3853,4008,100
West Virginia,Preston County,14277,14572,100
West Virginia,Putnam County,28209,28501,100
West Virginia,Raleigh County,32470,33106,100
West Virginia,Randolph County,12006,12200,100
West Virginia,Ritchie County,4161,4283,100
West Virginia,Roane County,5680,5763,100
West Virginia,Summers County,5418,5585,100
West Virginia,Taylor County,7305,7383,100
West Virginia,Tucker County,3791,3844,100
West Virginia,Tyler County,3837,3922,100
West Virginia,Upshur County,10051,10221,100
West Virginia,Wayne County,16326,16947,100
West Virginia,Webster County,3279,3402,100
West Virginia,Wetzel County,6491,6667,100
West Virginia,Wirt County,2602,2653,100
West Virginia,Wood County,38123,38762,100
West Virginia,Wyoming County,8208,8592,100
Wyoming,Albany County,18258,18617,100
Wyoming,Big Horn County,5643,5752,100
Wyoming,Campbell County,18898,19566,100
Wyoming,Carbon County,6532,6664,100
Wyoming,Converse County,6743,6970,100
Wyoming,Crook County,4025,4119,100
Wyoming,Fremont County,17699,18111,100
Wyoming,Goshen County,6116,6241,100
Wyoming,Hot Springs County,2528,2577,100
Wyoming,Johnson County,4826,4914,100
Wyoming,Laramie County,44510,44982,100
Wyoming,Lincoln County,10306,10468,100
Wyoming,Natrona County,34271,35202,100
Wyoming,Niobrara County,1289,1308,100
Wyoming,Park County,16306,16717,100
Wyoming,Platte County,4860,4923,100
Wyoming,Sheridan County,16065,16428,100
Wyoming,Sublette County,4839,4970,100
Wyoming,Sweetwater County,16228,16603,100
Wyoming,Teton County,14400,14677,100
Wyoming,Uinta County,9147,9402,100
Wyoming,Washakie County,3936,4012,100
Wyoming,Weston County,3441,3542,100
Alabama,Cherokee County,12251,12301,100
Alabama,Chilton County,19229,19310,100
Alabama,Choctaw County,7416,7464,100
Alabama,Clarke County,13087,13135,100
Alabama,Clay County,6903,6930,100
Alabama,Cleburne County,7169,7227,100
Alabama,Coffee County,22178,22275,100
Alabama,Colbert County,27781,27886,100
Alabama,Conecuh County,6396,6441,100
Alabama,Coosa County,5467,5479,100
Alabama,Autauga County,27707,27770,100
Alabama,Covington County,17353,17430,100
Alabama,Crenshaw County,6589,6617,100
Alabama,Cullman County,41735,41851,100
Alabama,Dale County,19641,19738,100
Alabama,Dallas County,17816,17864,100
Alabama,DeKalb County,29246,29356,100
Alabama,Elmore County,40918,41030,100
Alabama,Escambia County,15831,15910,100
Alabama,Etowah County,47589,47728,100
Alabama,Fayette County,8751,8766,100
Alabama,Baldwin County,109350,109679,100
Alabama,Franklin County,12481,12578,100
Alabama,Geneva County,12522,12545,100
Alabama,Greene County,4779,4775,100
Alabama,Hale County,7880,7904,100
Alabama,Henry County,9280,9298,100
Alabama,Houston County,46033,46173,100
Alabama,Jackson County,23504,23636,100
Alabama,Jefferson County,325510,325848,100
Alabama,Lamar County,7162,7193,100
Alabama,Lauderdale County,44033,44339,100
Alabama,Barbour County,10479,10518,100
Alabama,Lawrence County,15954,16031,100
Alabama,Lee County,71254,71449,100
Alabama,Limestone County,49038,49235,100
Alabama,Lowndes County,6819,6835,100
Alabama,Macon County,8717,8723,100
Alabama,Madison County,194082,194767,100
Alabama,Marengo County,10862,10900,100
Alabama,Marion County,13760,13807,100
Alabama,Marshall County,39505,39655,100
Alabama,Mobile County,182669,183164,100
Alabama,Bibb County,9581,9595,100
Alabama,Monroe County,10641,10668,100
Alabama,Montgomery County,98938,99139,100
Alabama,Morgan County,53499,53722,100
Alabama,Perry County,5217,5230,100
Alabama,Pickens County,9643,9668,100
Alabama,Pike County,13811,13841,100
Alabama,Randolph County,10772,10837,100
Alabama,Russell County,21255,21329,100
Alabama,St. Clair County,44346,44441,100
Alabama,Shelby County,114678,114950,100
Alabama,Blount County,27506,27588,100
Alabama,Sumter County,6258,6291,100
Alabama,Talladega County,35625,35663,100
Alabama,Tallapoosa County,20943,20991,100
Alabama,Tuscaloosa County,89941,90172,100
Alabama,Walker County,31059,31170,100
Alabama,Washington County,8806,8876,100
Alabama,Wilcox County,5879,5903,100
Alabama,Winston County,11230,11284,100
Alabama,Bullock County,4600,4613,100
Alabama,Butler County,9436,9488,100
Alabama,Calhoun County,50821,50983,100
Alabama,Chambers County,15234,15284,100
Alaska,ED 10,11095,11256,100
Alaska,ED 11,10574,10686,100
Alaska,ED 12,11126,11280,100
Alaska,ED 13,7456,7765,100
Alaska,ED 14,11423,11534,100
Alaska,ED 15,5370,5593,100
Alaska,ED 16,8065,8170,100
Alaska,ED 17,7169,7271,100
Alaska,ED 18,7649,7759,100
Alaska,ED 19,5232,5338,100
Alaska,ED 1,7210,7360,100
Alaska,ED 20,7426,7544,100
Alaska,ED 21,9417,9482,100
Alaska,ED 22,9515,9597,100
Alaska,ED 23,7707,7796,100
Alaska,ED 24,10436,10484,100
Alaska,ED 25,9273,9369,100
Alaska,ED 26,10090,20292,100
Alaska,ED 27,9484,19037,100
Alaska,ED 28,12773,25580,100
Alaska,ED 29,10657,10784,100
Alaska,ED 2,5655,6161,100
Alaska,ED 30,10021,10226,100
Alaska,ED 31,12310,12481,100
Alaska,ED 32,8196,8361,100
Alaska,ED 33,10878,11016,100
Alaska,ED 34,10702,10794,100
Alaska,ED 35,9990,10149,100
Alaska,ED 36,9179,9292,100
Alaska,ED 37,5062,5168,100
Alaska,ED 38,5280,5299,100
Alaska,ED 39,5803,5930,100
Alaska,ED 3,8294,8385,100
Alaska,ED 40,4575,4628,100
Alaska,ED 4,10542,10587,100
Alaska,ED 5,8637,8706,100
Alaska,ED 6,9202,9518,100
Alaska,ED 7,9523,9664,100
Alaska,ED 8,9820,9957,100
Alaska,ED 9,10904,11047,100
Arizona,Navajo County,51369,51783,100
Arizona,Pima County,516631,520735,100
Arizona,Pinal County,183238,185037,100
Arizona,Santa Cruz County,19376,19561,100
Arizona,Yavapai County,142089,143280,100
Arizona,Yuma County,69120,69926,100
Arizona,Apache County,35124,35172,100
Arizona,Cochise County,60086,60442,100
Arizona,Coconino County,72845,73272,100
Arizona,Gila County,27548,27662,100
Arizona,Graham County,14813,14996,100
Arizona,Greenlee County,3630,3688,100
Arizona,La Paz County,7329,7460,100
Arizona,Maricopa County,2049297,2068144,100
Arizona,Mohave County,102822,104705,100
Arkansas,Clark County,8067,8395,100
Arkansas,Clay County,5099,5183,100
Arkansas,Cleburne County,12568,12680,100
Arkansas,Cleveland County,3557,3600,100
Arkansas,Columbia County,8091,8616,100
Arkansas,Conway County,8542,8685,100
Arkansas,Craighead County,37930,38511,100
Arkansas,Crawford County,24041,24091,100
Arkansas,Crittenden County,15110,16367,100
Arkansas,Cross County,6761,6942,100
Arkansas,Arkansas County,6068,6292,100
Arkansas,Dallas County,2540,2649,100
Arkansas,Desha County,4003,4164,100
Arkansas,Drew County,6711,6908,100
Arkansas,Faulkner County,53470,54428,100
Arkansas,Franklin County,7059,7129,100
Arkansas,Fulton County,4982,5119,100
Arkansas,Garland County,43756,44199,100
Arkansas,Grant County,8161,8200,100
Arkansas,Greene County,15822,16100,100
Arkansas,Hempstead County,6620,6848,100
Arkansas,Ashley County,7750,7926,100
Arkansas,Hot Spring County,12381,12557,100
Arkansas,Howard County,4696,4834,100
Arkansas,Independence County,14249,14512,100
Arkansas,Izard County,5698,5810,100
Arkansas,Jackson County,4914,5091,100
Arkansas,Jefferson County,24116,25158,100
Arkansas,Johnson County,9391,9498,100
Arkansas,Lafayette County,2544,2679,100
Arkansas,Lawrence County,5771,5857,100
Arkansas,Lee County,2545,2848,100
Arkansas,Baxter County,20386,21007,100
Arkansas,Lincoln County,3800,3875,100
Arkansas,Little River County,5022,5177,100
Arkansas,Logan County,8178,8225,100
Arkansas,Lonoke County,30391,30662,100
Arkansas,Madison County,7209,7351,100
Arkansas,Marion County,7370,7503,100
Arkansas,Miller County,16029,16529,100
Arkansas,Mississippi County,11690,12342,100
Arkansas,Monroe County,2723,2816,100
Arkansas,Montgomery County,3819,3873,100
Arkansas,Benton County,117485,119912,100
Arkansas,Nevada County,3225,3358,100
Arkansas,Newton County,3883,3998,100
Arkansas,Ouachita County,9316,9629,100
Arkansas,Perry County,4567,4627,100
Arkansas,Phillips County,5665,6242,100
Arkansas,Pike County,4205,4246,100
Arkansas,Poinsett County,7416,7521,100
Arkansas,Polk County,8407,8490,100
Arkansas,Pope County,24150,24432,100
Arkansas,Prairie County,3388,3495,100
Arkansas,Boone County,16807,17114,100
Arkansas,Pulaski County,165750,169956,100
Arkansas,Randolph County,6686,6812,100
Arkansas,St. Francis County,6479,7108,100
Arkansas,Saline County,56516,56959,100
Arkansas,Scott County,3525,3551,100
Arkansas,Searcy County,3935,4019,100
Arkansas,Sebastian County,46801,47140,100
Arkansas,Sevier County,5109,5202,100
Arkansas,Sharp County,7412,7566,100
Arkansas,Stone County,5846,5938,100
Arkansas,Bradley County,3563,3654,100
Arkansas,Union County,16025,16607,100
Arkansas,Van Buren County,7654,7807,100
Arkansas,Washington County,92566,94266,100
Arkansas,White County,30759,30885,100
Arkansas,Woodruff County,2419,2476,100
Arkansas,Yell County,6684,6741,100
Arkansas,Calhoun County,2142,2182,100
Arkansas,Carroll County,11592,11797,100
Arkansas,Chicot County,3654,4103,100
Colorado,Clear Creek County,6477,6548,100
Colorado,Conejos County,4269,4333,100
Colorado,Costilla County,2087,2094,100
Colorado,Crowley County,1741,1750,100
Colorado,Custer County,3594,3634,100
Colorado,Delta County,19303,19370,100
Colorado,Denver County,393088,393827,100
Colorado,Dolores County,1427,1449,100
Colorado,Douglas County,231559,231599,100
Colorado,Eagle County,28748,29140,100
Colorado,Adams County,235700,236735,100
Colorado,Elbert County,18957,18983,100
Colorado,El Paso County,376880,378849,100
Colorado,Fremont County,25359,25557,100
Colorado,Garfield County,30787,30904,100
Colorado,Gilpin County,4175,4186,100
Colorado,Grand County,9878,9878,100
Colorado,Gunnison County,11141,11190,100
Colorado,Hinsdale County,620,632,100
Colorado,Huerfano County,4371,4406,100
Colorado,Jackson County,867,876,100
Colorado,Alamosa County,7707,7808,100
Colorado,Jefferson County,376961,377357,100
Colorado,Kiowa County,890,903,100
Colorado,Kit Carson County,3815,3871,100
Colorado,Lake County,3953,3961,100
Colorado,La Plata County,35453,35667,100
Colorado,Larimer County,215933,224338,100
Colorado,Las Animas County,7925,7961,100
Colorado,Lincoln County,2636,2651,100
Colorado,Logan County,10481,10532,100
Colorado,Mesa County,89200,90622,100
Colorado,Arapahoe County,348646,350183,100
Colorado,Mineral County,757,757,100
Colorado,Moffat County,6810,7026,100
Colorado,Montezuma County,15194,15500,100
Colorado,Montrose County,24856,24922,100
Colorado,Morgan County,13571,13744,100
Colorado,Otero County,9367,9576,100
Colorado,Ouray County,3988,4020,100
Colorado,Park County,12246,12290,100
Colorado,Phillips County,2471,2485,100
Colorado,Pitkin County,11859,11957,100
Colorado,Archuleta County,9019,9144,100
Colorado,Prowers County,5500,5561,100
Colorado,Pueblo County,87450,88299,100
Colorado,Rio Blanco County,3655,3691,100
Colorado,Rio Grande County,6279,6305,100
Colorado,Routt County,16826,16876,100
Colorado,Saguache County,3379,3389,100
Colorado,San Juan County,550,563,100
Colorado,San Miguel County,5121,5147,100
Colorado,Sedgwick County,1447,1447,100
Colorado,Summit County,18407,18479,100
Colorado,Baca County,2196,2225,100
Colorado,Teller County,16761,16939,100
Colorado,Washington County,2996,3008,100
Colorado,Weld County,166678,166968,100
Colorado,Yuma County,4977,4981,100
Colorado,Broomfield County,46196,46632,100
Colorado,Bent County,2256,2274,100
Colorado,Boulder County,205516,206111,100
Colorado,Chaffee County,13578,13717,100
Colorado,Cheyenne County,1125,1136,100
Georgia,Appling County,8159,8341,100
Georgia,Atkinson County,2995,3155,100
Georgia,Bacon County,4512,4668,100
Georgia,Baker County,1514,1555,100
Georgia,Baldwin County,17942,18251,100
Georgia,Banks County,8679,8801,100
Georgia,Barrow County,37190,38017,100
Georgia,Bartow County,49619,50467,100
Georgia,Ben Hill County,6444,6560,100
Georgia,Berrien County,7565,7743,100
Georgia,Bibb County,69940,70802,100
Georgia,Bleckley County,5613,5706,100
Georgia,Brantley County,7388,7746,100
Georgia,Brooks County,6835,7100,100
Georgia,Bryan County,20884,21340,100
Georgia,Bulloch County,29558,30084,100
Georgia,Burke County,10465,10684,100
Georgia,Butts County,11619,11789,100
Georgia,Calhoun County,2156,2194,100
Georgia,Camden County,22917,23688,100
Georgia,Candler County,4322,4432,100
Georgia,Carroll County,53687,54474,100
Georgia,Catoosa County,31735,32692,100
Georgia,Charlton County,4323,4566,100
Georgia,Chatham County,131423,133420,100
Georgia,Chattahoochee County,1534,1590,100
Georgia,Chattooga County,9703,10050,100
Georgia,Cherokee County,142240,144830,100
Georgia,Clarke County,50714,51218,100
Georgia,Clay County,1409,1434,100
Georgia,Clayton County,111262,112344,100
Georgia,Clinch County,2700,2864,100
Georgia,Cobb County,388963,393744,100
Georgia,Coffee County,14722,15214,100
Georgia,Colquitt County,15782,16083,100
Georgia,Columbia County,79405,80579,100
Georgia,Cook County,6914,7035,100
Georgia,Coweta County,75642,76799,100
Georgia,Crawford County,5998,6102,100
Georgia,Crisp County,7885,8052,100
Georgia,Dade County,7157,7434,100
Georgia,Dawson County,15853,16081,100
Georgia,Decatur County,11319,11627,100
Georgia,DeKalb County,367133,370675,100
Georgia,Dodge County,7890,8070,100
Georgia,Dooly County,4005,4105,100
Georgia,Dougherty County,34876,35311,100
Georgia,Douglas County,68441,69097,100
Georgia,Early County,4969,5187,100
Georgia,Echols County,1381,1441,100
Georgia,Effingham County,30974,31624,100
Georgia,Elbert County,8981,9171,100
Georgia,Emanuel County,9191,9501,100
Georgia,Evans County,4147,4247,100
Georgia,Fannin County,14571,14850,100
Georgia,Fayette County,70942,71993,100
Georgia,Floyd County,40930,38588,100
Georgia,Forsyth County,127000,129305,100
Georgia,Franklin County,10589,10786,100
Georgia,Fulton County,517607,524659,100
Georgia,Gilmer County,16201,16525,100
Georgia,Glascock County,1500,1566,100
Georgia,Glynn County,40767,41984,100
Georgia,Gordon County,23470,24033,100
Georgia,Grady County,10406,10707,100
Georgia,Greene County,11123,11247,100
Georgia,Gwinnett County,402715,413865,100
Georgia,Habersham County,20122,20432,100
Georgia,Hall County,89495,90523,100
Georgia,Hancock County,4089,4165,100
Georgia,Haralson County,13969,14272,100
Georgia,Harris County,19738,19991,100
Georgia,Hart County,12354,12727,100
Georgia,Heard County,5247,5397,100
Georgia,Henry County,121470,122742,100
Georgia,Houston County,73818,74823,100
Georgia,Irwin County,4093,4168,100
Georgia,Jackson County,37156,37670,100
Georgia,Jasper County,7537,7644,100
Georgia,Jeff Davis County,5603,5771,100
Georgia,Jefferson County,7462,7642,100
Georgia,Jenkins County,3366,3455,100
Georgia,Johnson County,3961,4100,100
Georgia,Jones County,14754,14966,100
Georgia,Lamar County,8943,9039,100
Georgia,Lanier County,3428,3576,100
Georgia,Laurens County,22323,22729,100
Georgia,Lee County,16458,16714,100
Georgia,Liberty County,20953,21389,100
Georgia,Lincoln County,4561,4650,100
Georgia,Long County,5520,5656,100
Georgia,Lowndes County,45145,46355,100
Georgia,Lumpkin County,15324,15531,100
Georgia,McDuffie County,10307,10455,100
Georgia,McIntosh County,6494,6696,100
Georgia,Macon County,4553,4662,100
Georgia,Madison County,14674,14937,100
Georgia,Marion County,3550,3624,100
Georgia,Meriwether County,10694,10877,100
Georgia,Miller County,2643,2835,100
Georgia,Mitchell County,8810,8963,100
Georgia,Monroe County,15345,15592,100
Georgia,Montgomery County,3838,3966,100
Georgia,Morgan County,11565,11707,100
Georgia,Murray County,14731,15389,100
Georgia,Muscogee County,79348,80543,100
Georgia,Newton County,53572,54239,100
Georgia,Oconee County,24909,25168,100
Georgia,Oglethorpe County,7970,8131,100
Georgia,Paulding County,83986,85385,100
Georgia,Peach County,12352,12545,100
Georgia,Pickens County,16836,17116,100
Georgia,Pierce County,8786,9048,100
Georgia,Pike County,10576,10720,100
Georgia,Polk County,17018,17399,100
Georgia,Pulaski County,3979,4059,100
Georgia,Putnam County,11694,11855,100
Georgia,Quitman County,1077,1106,100
Georgia,Rabun County,9386,9568,100
Georgia,Randolph County,3022,3074,100
Georgia,Richmond County,85744,87016,100
Georgia,Rockdale County,44212,44686,100
Georgia,Schley County,2226,2275,100
Georgia,Screven County,6457,6628,100
Georgia,Seminole County,3743,3884,100
Georgia,Spalding County,29713,30116,100
Georgia,Stephens County,11638,11885,100
Georgia,Stewart County,1906,1990,100
Georgia,Sumter County,11978,12150,100
Georgia,Talbot County,3452,3522,100
Georgia,Taliaferro County,884,928,100
Georgia,Tattnall County,7937,8183,100
Georgia,Taylor County,3769,3839,100
Georgia,Telfair County,4189,4333,100
Georgia,Terrell County,4348,4416,100
Georgia,Thomas County,21253,21853,100
Georgia,Tift County,15987,16283,100
Georgia,Toombs County,10651,10914,100
Georgia,Towns County,7847,7979,100
Georgia,Treutlen County,2965,3077,100
Georgia,Troup County,29538,30059,100
Georgia,Turner County,3717,3792,100
Georgia,Twiggs County,4344,4444,100
Georgia,Union County,15362,15592,100
Georgia,Upson County,12723,12905,100
Georgia,Walker County,28536,29436,100
Georgia,Walton County,50408,50812,100
Georgia,Ware County,13748,14296,100
Georgia,Warren County,2584,2681,100
Georgia,Washington County,9197,9459,100
Georgia,Wayne County,12473,12778,100
Georgia,Webster County,1359,1390,100
Georgia,Wheeler County,2228,2285,100
Georgia,White County,14646,14816,100
Georgia,Whitfield County,35593,36746,100
Georgia,Wilcox County,3218,3281,100
Georgia,Wilkes County,4905,5029,100
Georgia,Wilkinson County,4689,4770,100
Georgia,Worth County,9129,9286,100
